,AVP_000_005,AVP_005_015,AVP_015_030,AVP_030_060,AVP_060_100,AVP_100_200,CLY_000_005,CLY_005_015,CLY_015_030,CLY_030_060,CLY_060_100,CLY_100_200,DER_000_999,NTO_000_005,NTO_005_015,NTO_015_030,NTO_030_060,NTO_060_100,NTO_100_200,PHW_005_015,PHW_015_030,PHW_030_060,PHW_060_100,PHW_100_200,PTO_000_005,PTO_005_015,PTO_015_030,PTO_030_060,PTO_060_100,PTO_100_200,SLT_000_005,SLT_005_015,SLT_030_060,SLT_060_100,SLT_100_200,pHc_000_005,pHc_005_015,pHc_015_030,pHc_030_060,pHc_060_100,pHc_100_200
WAACOO0031,5.0,4.0,2.75,2.0,2.0,2.0,6.25,6.0,6.75,7.0,10.5,16.0,14.149099,0.0359685,0.03181896,0.024637625,0.018579641,0.01501061,0.01400096,6.175,6.525,7.025,7.025,6.525,0.011493435,0.010753175,0.009867971,0.009482382,0.00947266,0.0095389355,2.5,2.25,2.0,2.25,6.75,5.5673146,5.5884633,5.690123,5.800783,5.989999,6.0444207
WAACOO0032,4.25,3.5,2.75,1.75,2.0,1.5,5.25,5.75,6.0,7.0,8.25,15.0,17.997631,0.041040033,0.0359534,0.025512101,0.018792452,0.0155263785,0.014516628,6.0000005,6.425,7.025,6.975,6.4,0.012279023,0.011447495,0.010417082,0.009867879,0.009938802,0.009927104,2.25,2.5,2.0,2.0,6.0,5.385949,5.4065547,5.4995694,5.497008,5.6479387,5.7058625
WAADAL0001,16.25,13.0,6.25,3.25,3.0,2.0,19.75,22.0,26.75,30.25,27.5,32.0,3.7045636,0.071586475,0.06602394,0.05243691,0.042138144,0.03548321,0.03361492,7.575,7.4500003,7.6,7.9249997,7.925,0.039213065,0.03813526,0.035953395,0.031200362,0.030693844,0.03186708,11.25,11.75,12.5,12.5,10.75,5.6085644,5.639533,5.7155704,5.833971,6.051814,6.321701
WAADAL0002,3.5,3.25,3.25,2.25,2.0,2.0,8.25,8.0,7.75,9.25,10.75,12.25,41.07797,0.041462313,0.037227143,0.025629403,0.019523628,0.015973687,0.014751665,6.4249997,6.2750006,6.4,6.575,6.5,0.012651891,0.01222763,0.011671784,0.010884318,0.010709532,0.01069637,6.0,5.0,5.75,6.25,7.0,5.0578356,5.0830956,5.181294,5.3451905,5.5842404,5.8066998
WAADAL0003,15.0,12.0,7.0,4.0,3.0,2.75,21.5,21.25,22.75,17.25,18.0,15.25,42.35818,0.063048445,0.05710449,0.039755665,0.030469421,0.024084333,0.022412034,7.5499997,7.475,7.7,7.9,7.7,0.02494905,0.02413872,0.02294884,0.021121606,0.020667076,0.020954838,10.5,11.0,10.0,11.0,7.25,5.913387,5.9786925,6.1515083,6.502759,6.798277,7.10065
WAADAL0004,3.5,3.25,3.0,2.0,2.0,2.0,8.0,8.0,7.25,8.25,9.5,11.0,47.663345,0.04001148,0.03600692,0.024630358,0.01879958,0.015076516,0.013909286,6.3,6.125,6.3,6.475,6.3,0.012036261,0.011634958,0.011121269,0.01063543,0.010550005,0.010611906,5.0,5.0,5.0,5.75,6.0,5.0307393,5.056986,5.155396,5.343701,5.622369,5.852701
WAADAL0005,3.0,3.0,3.0,2.0,2.0,2.0,9.0,10.0,10.0,13.0,12.75,16.5,13.919819,0.039482113,0.03559291,0.028688783,0.022376424,0.018238233,0.017663298,6.2749996,6.0,6.2,6.3,6.325,0.014156194,0.01371384,0.013062251,0.013235906,0.013439922,0.013773752,6.0,6.0,6.75,7.0,8.0,4.9821177,4.9896455,5.082604,5.2427473,5.4897027,5.7199597
WAAESP0001,9.25,8.25,5.5,4.25,5.75,4.75,2.5,2.75,3.25,4.75,9.0,13.25,21.749058,0.11929059,0.099208795,0.058573097,0.036398564,0.028062264,0.02362084,6.2249994,6.7749996,7.1749997,7.375,7.4,0.025492549,0.0218961,0.014846431,0.013504805,0.014411858,0.014845043,2.25,2.0,3.0,4.0,6.0,4.884547,4.8925223,5.070212,5.5447764,5.9203343,6.1562757
WAAGAS0001,11.25,9.75,5.25,4.0,4.0,4.0,13.5,16.5,19.5,21.5,22.0,18.25,14.736129,0.034344297,0.03076284,0.025867835,0.020259243,0.01676462,0.015601071,6.0,6.425,7.0,6.8,6.9,0.024582025,0.023692815,0.02205394,0.020900369,0.021325558,0.020212518,8.75,9.0,10.25,10.25,8.0,5.444698,5.462438,5.5824065,5.773103,5.9772305,6.1712556
WAAGAS0002,10.5,9.0,5.0,3.5,3.0,3.0,15.25,17.75,21.0,24.0,22.0,23.5,9.303605,0.043747365,0.039427526,0.032968204,0.025872001,0.02135902,0.01960887,6.6499996,7.025,7.2250004,6.9750004,7.15,0.02755479,0.026520949,0.024521591,0.02260495,0.023224127,0.022024143,9.5,10.5,10.25,9.5,9.0,5.565757,5.5836287,5.719809,5.964423,6.1584806,6.315322
WAAGES0001,3.1666666666666665,3.0,2.1666666666666665,2.0,2.0,1.1666666666666667,4.8333335,4.8333335,5.6666665,6.1666665,7.8333335,7.1666665,21.310793,0.054965734,0.048187327,0.033288393,0.02503451,0.018186215,0.016232712,6.3999996,6.4833336,6.633333,6.5833335,7.0,0.020559087,0.01957329,0.017179893,0.016274078,0.01651237,0.015594703,2.1666667,2.1666667,4.0,3.8333333,4.5,5.4328647,5.4589233,5.609171,5.8337903,6.0308022,6.161821
WAAGES0002,3.75,3.5,2.75,2.0,2.0,1.75,5.5,5.75,7.0,11.25,12.25,10.25,6.235213,0.051622465,0.045218684,0.033600338,0.025357727,0.020749684,0.018458052,6.2749996,6.4249997,6.7750006,6.8,6.9249997,0.021926131,0.020931475,0.018497622,0.017786222,0.018335035,0.017407,3.0,3.0,6.0,6.0,6.0,5.3600197,5.379002,5.5172524,5.7052345,5.8868165,6.028864
WAAGES0003,5.0,4.25,4.0,2.0,2.25,3.0,10.75,11.5,16.5,21.0,16.75,16.0,37.939663,0.04750536,0.041731946,0.031019555,0.02392172,0.019498557,0.017552586,6.2,6.475,6.8,6.8250003,6.7250004,0.016002722,0.0153083885,0.013431806,0.012330119,0.012440014,0.011787964,5.0,5.0,8.25,8.25,7.25,5.407329,5.434774,5.585717,5.9048424,6.0946846,6.2314553
WAAGES0004,3.5,3.0,2.0,1.5,1.5,1.5,6.5,6.5,8.25,9.75,12.5,11.0,13.973498,0.050794777,0.04455089,0.031540927,0.02391606,0.017610978,0.015745498,6.475,6.4249997,6.6,6.6,6.675,0.021312479,0.020371772,0.01792882,0.016795587,0.016992744,0.015828792,3.0,3.0,6.0,6.0,6.0,5.357188,5.3923974,5.55755,5.8939953,6.1136208,6.261631
WAAGES0005,3.5,3.25,2.0,1.75,1.0,1.5,6.5,6.75,8.75,11.0,12.25,10.75,16.928238,0.05354591,0.046919294,0.03267078,0.024645997,0.017769853,0.015857108,6.45,6.625,6.75,6.725,6.825,0.018974606,0.018116444,0.016039887,0.01569747,0.016024653,0.01509336,3.25,3.25,5.75,6.0,6.0,5.588725,5.6264653,5.8065777,6.1628494,6.385038,6.513766
WAAGSD0001,3.75,3.75,3.0,2.0,2.0,2.0,4.25,4.25,4.5,5.0,6.0,8.5,32.768757,0.041363314,0.03713499,0.026498524,0.02065487,0.01576535,0.01458117,6.625,6.55,6.6,6.55,6.4249997,0.013476841,0.013010736,0.012056113,0.011342914,0.011255005,0.011370956,2.75,2.75,3.25,3.25,5.25,5.0653753,5.0769663,5.1793656,5.3581185,5.539768,5.7533875
WAAGVD0001,17.166666666666668,13.5,6.166666666666667,2.1666666666666665,3.0,2.3333333333333335,9.5,10.5,12.666667,15.666667,18.0,27.833334,32.648136,0.04410856,0.03916216,0.031306513,0.024119781,0.021445595,0.019317014,7.7166667,7.6166663,7.933334,8.216666,7.633333,0.020379202,0.0195376,0.017933631,0.015874797,0.016247954,0.016083544,7.0,7.3333335,7.8333335,9.166667,9.666667,6.0933323,6.12248,6.290425,6.5481625,6.7682433,6.8762684
WAAHAM0001,15.833333333333334,13.833333333333334,7.0,4.0,5.0,4.5,6.3333335,6.3333335,7.0,9.0,10.333333,15.666667,60.358494,0.06271502,0.05716473,0.04206058,0.032700323,0.020675553,0.01826566,8.700001,8.283334,8.166667,8.4,8.75,0.015039325,0.014572475,0.013447009,0.011951243,0.011512063,0.011300276,4.3333335,4.0,4.6666665,5.0,6.0,6.528061,6.575214,6.72862,6.9480267,6.9468627,7.258491
WAAHAM0002,22.0,19.5,11.0,5.25,5.25,5.0,15.75,16.25,17.25,17.5,23.25,19.0,62.72339,0.068133764,0.061483145,0.042255387,0.03144904,0.023237962,0.020641878,8.525,8.875,8.849999,8.9,9.4,0.027668644,0.026522575,0.023954514,0.020343993,0.019191027,0.017531408,11.0,11.0,10.75,10.0,8.0,6.5739226,6.6452894,6.8784585,7.143937,7.096654,7.49177
WAAHAM0003,26.25,23.25,10.25,6.0,5.75,5.0,23.25,25.5,29.25,29.25,33.0,27.0,18.0615,0.078886315,0.070659064,0.045802917,0.032662027,0.024213266,0.020671245,8.825,8.85,8.825,8.9,9.3,0.03573561,0.034181908,0.030837651,0.026558977,0.024969004,0.02173761,12.25,14.0,14.5,13.0,9.75,6.5822096,6.6636305,6.9241743,7.3197985,7.285073,7.716862
WAAHAM0004,25.25,23.0,10.75,5.25,5.0,5.0,19.75,19.5,21.75,22.75,24.5,26.0,55.39012,0.067519985,0.060285416,0.0419577,0.030741857,0.022460328,0.019514253,8.95,8.924999,8.875,8.85,8.9,0.035642046,0.034167692,0.030805936,0.027483435,0.026665552,0.024449822,12.0,11.75,11.0,10.75,9.0,6.7399874,6.80651,7.0453987,7.331044,7.4882016,7.7091246
WAAHAM0005,24298.0,24296.5,24292.5,24291.0,24291.0,24291.0,4.6666665,5.0,5.0,6.0,5.6666665,12.666667,55.32417,0.051643718,0.046659153,0.033570096,0.026110448,0.01849122,0.016594581,8.716667,8.483334,8.566667,8.55,8.466667,0.01746505,0.016936572,0.015839534,0.014609218,0.0144989295,0.014804653,3.0,3.0,3.0,3.0,5.0,6.8890095,6.930559,7.0804696,7.2437935,7.3989167,7.551889
WAAHAM0006,20.0,17.833333333333332,8.833333333333334,5.333333333333333,6.166666666666667,5.0,5.6666665,6.1666665,8.666667,6.3333335,7.0,16.5,36.62556,0.08661351,0.07694692,0.052586894,0.039835934,0.029101139,0.025815837,8.3,8.083333,8.25,8.483334,8.0,0.021773504,0.02078536,0.018885246,0.016501311,0.015957477,0.015522149,3.5,3.6666667,3.3333333,3.3333333,6.5,6.7564774,6.8128333,6.9868603,7.099851,7.2542806,7.4284387
WAAJAF0001,8101.0,8100.666666666667,8101.833333333333,8101.333333333333,8101.5,8100.666666666667,3.0,3.2,3.4,5.0,6.2,25.8,15.909981,0.11919777,0.09467384,0.05152891,0.030343246,0.027185014,0.02430388,5.5000005,5.7599998,6.04,6.0,5.82,0.026678514,0.021339785,0.012732431,0.01095561,0.011306001,0.011778283,2.6,2.6,3.0,3.4,8.4,4.715316,4.719013,4.719558,4.862108,4.9334373,4.8097143
WAAJAF0002,6.833333333333333,6.333333333333333,5.333333333333333,5.5,5.333333333333333,5.0,5.0,4.8333335,5.5,7.1666665,10.166667,27.0,11.371873,0.121581115,0.09964293,0.053282067,0.03181149,0.028760165,0.025235869,5.6166663,5.8333335,6.033333,6.0,5.9166665,0.024896147,0.020222737,0.012769875,0.011801182,0.012731737,0.013200472,3.0,3.0,4.1666665,5.8333335,9.166667,4.6946397,4.693162,4.7223425,4.8682284,4.9485536,4.845078
WAAJAF0003,7.5,7.0,5.25,4.0,5.75,5.25,3.75,3.25,3.75,4.5,5.75,18.5,11.988407,0.12384494,0.10060842,0.060445584,0.036463052,0.02792187,0.02394471,6.2,6.575,6.975,7.25,7.1499996,0.025151597,0.02128952,0.013788039,0.012205341,0.012885096,0.0130901225,2.0,2.0,2.75,4.0,7.25,4.9424686,4.9514694,5.101214,5.4711933,5.818026,6.0098257
WAALSD0001,10.0,8.5,5.0,3.0,2.0,2.0,10.5,11.25,12.0,14.25,12.5,15.75,15.3790455,0.026565343,0.023882959,0.01832711,0.014936769,0.013100136,0.012184445,6.4,6.4,6.5,6.625,6.675,0.014494443,0.01390736,0.0129547,0.012471176,0.012816632,0.012106551,6.5,7.0,7.25,7.0,7.0,5.1373477,5.146274,5.2452126,5.3601255,5.504697,5.660738
WAALSD0002,9.5,8.0,4.0,2.0,2.0,2.0,7.75,8.0,8.5,9.5,10.25,15.0,21.874619,0.031043915,0.027878828,0.022476567,0.018265687,0.0146770775,0.013483967,6.175,6.35,6.45,6.675,6.7,0.011857994,0.011379791,0.0106133865,0.010376888,0.01069398,0.010153842,6.25,6.25,6.25,6.5,7.0,5.123642,5.1338816,5.2315617,5.358106,5.5158134,5.677048
WAALSD0003,11.0,9.0,5.0,3.0,3.0,3.0,5.75,6.0,7.25,7.25,8.5,15.5,12.014257,0.029737622,0.026730174,0.02354929,0.019052219,0.015199155,0.013781851,6.525,6.5,6.7,6.875,6.8500004,0.014486244,0.01386325,0.012958118,0.012870358,0.013404062,0.012635599,4.75,4.75,4.75,5.5,7.0,5.3122787,5.3240023,5.427777,5.5565643,5.719813,5.869888
WAAMAL0001,22.0,20.5,8.75,4.0,4.5,4.0,14.75,16.25,19.75,22.0,24.0,24.0,41.081062,0.08181865,0.07170326,0.04757111,0.034677923,0.027437348,0.024198338,8.349999,8.424999,8.45,8.55,8.424999,0.035676535,0.03404887,0.030661447,0.027040424,0.025936512,0.023577556,10.0,10.0,10.0,10.0,9.0,6.6628566,6.738934,6.977317,7.263785,7.4731603,7.6831784
WAAMAL0002,7.0,6.666666666666667,8.666666666666666,10.5,6.0,7.333333333333333,7.6666665,7.8333335,9.666667,11.166667,19.166666,16.833334,17.530607,0.09318829,0.07813228,0.038618457,0.024438651,0.018817483,0.017453322,6.15,6.3333335,6.7999997,6.5499997,6.7999997,0.013743155,0.012800992,0.009943189,0.009032103,0.008988551,0.008732102,4.6666665,4.8333335,6.0,8.166667,7.3333335,5.556673,5.6144347,5.765047,5.9308314,6.1303196,6.197548
WAAMAL0003,2.0,2.0,4.0,3.6666666666666665,3.0,3.5,6.5,6.8333335,9.666667,12.0,22.666666,26.5,17.000761,0.073788546,0.061217364,0.033465367,0.020700032,0.017782655,0.016273579,6.4166665,6.733333,7.116667,6.983333,6.7833333,0.010785141,0.010039902,0.007820343,0.0070498125,0.0072711743,0.0072259237,4.0,4.0,5.5,9.0,9.666667,5.5961156,5.6914577,5.866943,6.0211244,6.2045035,6.18296
WAAMUR0001,9.5,7.5,4.0,2.0,2.0,2.0,10.0,10.5,11.333333,12.333333,13.166667,18.166666,23.120764,0.033335663,0.0294969,0.023574226,0.018259587,0.015864352,0.014516164,5.5499997,5.8833337,6.2666664,6.2833333,7.0166664,0.01781211,0.016629787,0.015651539,0.014667318,0.014877026,0.01408533,3.3333333,3.3333333,3.5,3.5,8.0,5.4888406,5.509964,5.639223,5.824805,6.0319724,6.194603
WAAMUR0002,5.833333333333333,5.0,3.0,2.0,2.0,2.0,7.0,7.8333335,7.6666665,8.333333,8.333333,18.666666,18.546926,0.03386307,0.030003091,0.024067057,0.018565187,0.01597918,0.014445481,5.566666,5.866667,6.066667,6.0499997,6.6666665,0.015458963,0.014390814,0.013549015,0.013058614,0.013514637,0.012846331,2.0,2.0,2.1666667,2.3333333,7.6666665,5.3073936,5.321634,5.4279494,5.5030036,5.683155,5.784248
WAAMUR0003,13.0,11.25,7.75,5.0,6.0,6.5,13.75,16.0,22.0,27.0,25.0,24.75,34.90239,0.037517466,0.033225648,0.02694505,0.021244224,0.017963111,0.01615752,7.2,7.2,7.6,8.05,7.55,0.031450327,0.030230261,0.028176086,0.026222132,0.027067343,0.025656542,8.75,9.5,12.5,13.5,11.0,5.5805945,5.6146727,5.7580934,5.9621377,6.158191,6.4057765
WAAMUR0004,11.0,9.0,5.0,3.5,3.0,4.0,11.25,13.0,18.0,22.25,22.25,18.75,47.610435,0.03933068,0.03490159,0.026715312,0.020696232,0.017104572,0.015567908,6.525,6.875,7.1749997,7.7,7.475,0.028298605,0.027281897,0.025479281,0.02473588,0.025476394,0.024088928,8.0,8.5,13.75,13.75,10.5,5.3195534,5.347891,5.445098,5.6343136,5.858746,6.1533065
WAAMUR0005,11.75,10.0,5.5,4.0,4.0,4.25,11.5,13.0,17.0,22.75,23.0,22.0,38.112556,0.036816396,0.03260701,0.026196428,0.020371875,0.016708389,0.01529181,6.325,6.9249997,7.0750003,7.8,7.5,0.027032133,0.026018336,0.024312109,0.023575338,0.024223447,0.022852786,7.0,7.75,13.25,14.25,11.25,5.433567,5.464684,5.576479,5.769683,5.980254,6.2502093
WAAMUR0006,10.5,9.5,5.0,4.5,4.0,4.0,13.25,15.25,18.25,22.25,21.25,23.75,15.27062,0.03839259,0.03396567,0.028183512,0.02189406,0.017555049,0.016091093,6.4,6.55,7.0,7.5750003,7.35,0.02688621,0.025881287,0.024200726,0.02291542,0.023585502,0.022304218,8.0,8.0,11.25,12.25,10.75,5.493687,5.519953,5.6316915,5.769857,5.9453106,6.1715727
WAAMUR0007,10.25,8.5,5.0,3.5,3.0,3.5,12.5,14.0,18.25,23.25,23.0,22.75,35.119225,0.034951,0.030888774,0.024543582,0.01902545,0.015478283,0.014130025,6.4500003,6.75,6.925,7.7,7.4249997,0.025531305,0.024556352,0.02291313,0.02187228,0.0224282,0.02112488,7.5,8.25,11.75,12.75,10.75,5.4407377,5.4705586,5.589665,5.7910733,6.011813,6.2758822
WAAMUR0008,11.0,9.166666666666666,5.0,5.166666666666667,3.5,4.0,11.0,13.166667,15.5,19.333334,18.333334,23.333334,3.8052986,0.03660271,0.032491043,0.026496217,0.020826168,0.017802747,0.016388124,6.366667,6.8000007,6.9666667,7.5833335,7.366667,0.028639017,0.027523452,0.025749162,0.02464664,0.0255425,0.024055494,7.0,7.3333335,10.833333,11.166667,11.0,5.540404,5.57083,5.684753,5.8353133,6.0257545,6.2629704
WAAMUR0028,9.5,8.0,4.166666666666667,3.0,2.0,2.0,7.6666665,8.166667,9.166667,9.666667,10.833333,16.166666,17.563755,0.03702685,0.032819513,0.028108994,0.021943584,0.018356718,0.016610188,6.4833336,6.6499996,6.7500005,6.7333336,7.1,0.017399149,0.016453037,0.015581016,0.0153709715,0.016072558,0.01525133,2.1666667,2.3333333,2.6666667,3.0,8.0,5.926649,5.946628,6.112848,6.2870345,6.4704785,6.610064
WAAMUR0029,8.5,7.0,4.0,2.0,2.0,2.0,7.25,8.0,7.75,8.0,7.25,16.75,11.267749,0.036103807,0.0320462,0.025508495,0.02003425,0.016291676,0.014634101,6.0,6.2,6.3,6.375,6.8500004,0.013785616,0.012972887,0.012169166,0.012121122,0.012619256,0.0119675975,2.25,2.5,2.0,2.0,8.0,5.5465937,5.5554175,5.697712,5.795482,5.9624414,6.081028
WAAMUR0030,9.333333333333334,8.0,4.0,2.0,2.0,2.0,6.6666665,7.5,8.0,8.5,9.5,16.333334,21.87089,0.03500804,0.03107535,0.025285786,0.019738458,0.016549548,0.015088387,6.316666,6.5499997,6.633333,6.633333,7.0166664,0.016179578,0.015278556,0.014411709,0.014054205,0.014617936,0.0138681205,2.6666667,2.6666667,2.5,2.1666667,8.0,5.643233,5.6542206,5.7988853,5.940201,6.1248345,6.268786
WAAMUR0031,9.5,8.0,4.0,2.0,2.0,2.0,7.0,6.75,7.25,9.25,9.25,17.5,12.997916,0.035852347,0.031808324,0.026337065,0.020529931,0.017108092,0.015345046,6.325,6.475,6.625,6.625,7.0,0.014212293,0.013392793,0.012609226,0.012500869,0.013087107,0.012396177,3.25,2.25,2.5,2.5,8.0,5.612773,5.621434,5.759131,5.8724265,6.0463395,6.1678233
WAANOK0001,6.0,5.0,4.0,2.75,2.25,2.0,10.75,12.25,15.25,20.5,23.0,26.25,15.058277,0.05714942,0.051719557,0.03734535,0.028834604,0.023311138,0.021824043,6.25,6.075,6.2250004,6.4,6.4,0.01754658,0.016919773,0.015814615,0.014867329,0.014938175,0.015141214,7.0,7.25,7.75,8.5,9.25,5.101431,5.0982957,5.1742234,5.2553377,5.4490447,5.5921035
WAANOK0002,5.75,5.0,3.25,2.25,2.0,2.0,10.0,12.0,15.0,19.25,23.0,27.5,14.053321,0.063430354,0.057832725,0.04734474,0.03739771,0.025324719,0.023894703,6.2,6.0,6.2,6.4,6.375,0.019033328,0.018350886,0.017124947,0.016310241,0.016154062,0.016279211,7.0,7.0,7.25,8.0,10.0,5.040709,5.037075,5.1122437,5.1855216,5.3752356,5.511473
WAANOK0003,4.0,3.25,4.0,2.0,2.0,2.0,6.5,7.0,8.5,10.75,15.5,17.25,19.650444,0.062047537,0.056653425,0.04058543,0.031643562,0.024944728,0.023398735,6.4,6.05,6.1749997,6.325,6.25,0.015624249,0.015040254,0.014039114,0.013496246,0.013717841,0.013854752,5.0,5.0,5.75,7.0,7.5,4.969723,4.964288,5.0324335,5.1151204,5.2923226,5.4286523
WAANOK0004,17.0,14.0,5.0,3.0,3.0,2.0,9.25,10.75,13.75,18.75,21.75,24.5,6.0584426,0.078656904,0.07213558,0.05182941,0.041067556,0.030467458,0.028344603,6.6,6.2,6.3,6.6,6.7,0.023296613,0.022329837,0.020705242,0.019079337,0.019219972,0.019313958,6.0,6.5,7.75,8.75,9.0,5.168913,5.165179,5.2389903,5.3286185,5.5148892,5.6607785
WAANOK0005,4.75,4.75,4.0,2.0,2.0,2.0,5.0,6.0,6.75,8.75,12.75,13.5,12.158543,0.051113687,0.04680857,0.037342142,0.02955573,0.023154616,0.021761164,6.6,6.05,6.1499996,6.35,6.375,0.016043592,0.015434217,0.014478689,0.014165316,0.014284897,0.014439953,4.0,4.0,4.75,6.0,6.25,5.0436463,5.0407043,5.11512,5.2270617,5.427562,5.583352
WAANOK0006,4.0,3.5,4.0,2.0,2.0,2.0,6.5,6.75,7.25,9.25,14.25,14.75,19.510971,0.06896493,0.0632427,0.04682068,0.03642291,0.02850659,0.026853096,6.475,6.1,6.2250004,6.375,6.3,0.016351119,0.015739638,0.014748283,0.014099588,0.014401408,0.014627018,4.5,4.5,5.0,6.0,7.0,5.0470657,5.042045,5.11328,5.2224226,5.420188,5.5603833
WAANOK0007,6.75,6.0,4.75,2.75,2.25,2.0,7.25,7.75,7.75,10.5,17.0,15.5,19.362616,0.06325367,0.058152426,0.045164935,0.035867848,0.028932689,0.027065877,6.3,6.05,6.175,6.3499994,6.25,0.01851121,0.017737005,0.016668135,0.015414218,0.015478507,0.01552939,5.0,5.0,5.5,7.0,7.0,5.331227,5.3293257,5.411082,5.517398,5.710859,5.8974276
WAANOK0008,29.166666666666668,23.166666666666668,8.333333333333334,3.3333333333333335,3.0,2.0,9.5,10.833333,13.666667,17.833334,21.333334,21.666666,3.899315,0.07185101,0.06586147,0.044823617,0.035531815,0.02786995,0.026166147,6.5833335,6.1166663,6.2666664,6.566666,6.633333,0.025727466,0.024724176,0.023132926,0.020943338,0.020585632,0.020832015,6.0,6.0,7.5,8.333333,8.5,5.1649127,5.160559,5.230819,5.315097,5.4524245,5.58839
WAANUL0001,30.75,27.0,12.25,6.25,7.0,6.75,29.5,28.5,33.25,34.5,34.75,31.0,10.743223,0.063662805,0.05544421,0.041326456,0.030021619,0.023734663,0.020744085,9.025,8.7,8.625,8.625,8.25,0.029964872,0.028621614,0.026028223,0.02316225,0.022474714,0.020374134,13.5,14.0,16.75,17.0,10.0,6.1014605,6.1814704,6.377269,6.699391,6.9540515,7.2064595
WAANUL0002,29.166666666666668,26.166666666666668,11.5,6.0,6.0,5.0,28.833334,26.0,31.166666,32.833332,33.833332,29.5,10.936943,0.06461818,0.056362063,0.040836956,0.029494172,0.022940157,0.019978313,8.883334,8.7,8.7,8.7,8.433333,0.029883102,0.028558895,0.025904723,0.023061125,0.022362055,0.020425884,15.0,13.666667,15.666667,16.166666,10.0,6.104836,6.1863213,6.38619,6.7216887,6.9808383,7.2278137
WAANUL0003,22.666666666666668,18.0,8.5,4.333333333333333,4.0,4.0,8.5,10.333333,14.333333,18.333334,23.166666,26.5,43.442684,0.044368386,0.039411616,0.029590994,0.022613987,0.018868277,0.016996525,8.183333,8.083333,8.383334,8.599999,8.0,0.02336918,0.022439301,0.020671591,0.01897409,0.019800512,0.01972946,7.1666665,7.6666665,9.166667,13.833333,9.666667,5.862451,5.8925843,6.0389857,6.270576,6.522112,6.712436
WAANUL0004,24.0,19.333333333333332,9.166666666666666,5.0,5.0,5.0,11.0,12.0,12.0,13.833333,19.666666,19.166666,52.18384,0.046527114,0.04195253,0.031619873,0.024474427,0.019475095,0.017039819,8.666666,8.65,8.666667,8.716667,7.9666667,0.016107699,0.015511199,0.014234003,0.013317986,0.01380961,0.013464286,7.6666665,6.8333335,7.6666665,9.166667,8.0,5.6760902,5.74707,5.8869076,6.161898,6.384529,6.612613
WAANUL0005,28.25,23.5,10.5,8.0,7.75,7.0,22.0,23.25,24.5,27.5,29.75,33.0,13.302586,0.050389275,0.045405496,0.0339951,0.025840113,0.021215554,0.01825516,8.975,8.950001,8.9,9.0,8.0,0.021734213,0.02095904,0.019242544,0.018178828,0.019007483,0.018451773,11.75,11.75,11.75,12.0,10.25,5.9716797,6.026491,6.186558,6.419701,6.6611433,6.8310394
WAANUL0006,24.75,20.75,9.0,5.0,5.25,4.0,15.75,15.75,19.0,25.0,27.0,24.75,11.873805,0.04486593,0.04053259,0.031477522,0.024215173,0.021469943,0.018864363,8.525,8.5,8.424999,8.5,7.8,0.020698955,0.019940361,0.018320993,0.017528282,0.018164305,0.017571278,8.5,8.5,11.0,11.75,9.0,5.9534507,6.008752,6.1792316,6.443232,6.68163,6.83516
WAANUL0007,24.77777777777778,21.0,9.11111111111111,5.444444444444445,5.666666666666667,4.555555555555555,20.222221,19.444445,21.11111,26.555555,31.444445,28.11111,10.502285,0.047527313,0.04292517,0.032857534,0.025197431,0.021643726,0.018899076,8.677777,8.6444435,8.544445,8.611111,7.866667,0.021714844,0.020893726,0.01916749,0.018263998,0.01903174,0.01835753,10.555555,10.222222,11.777778,12.666667,9.444445,5.980631,6.0384088,6.2125964,6.4722033,6.7148266,6.868948
WAANUL0008,23.5,20.0,9.25,4.75,5.25,4.0,14.5,15.25,18.5,24.5,27.75,23.5,12.488409,0.05085852,0.045965325,0.03527056,0.02710494,0.023315854,0.020380806,8.924999,8.4,8.349999,8.424999,7.8,0.021508751,0.020704076,0.01905159,0.018228324,0.01915083,0.018526297,8.25,8.25,11.25,11.25,8.25,6.006661,6.0640497,6.236692,6.479945,6.7174363,6.8725715
WAANUL0009,22.166666666666668,18.166666666666668,8.333333333333334,5.333333333333333,5.0,4.0,13.0,13.0,15.833333,19.333334,26.833334,20.5,53.422474,0.048485175,0.04372558,0.032431558,0.025102692,0.020446448,0.018025815,8.616666,8.55,8.616666,8.683333,7.9666667,0.017050909,0.016380543,0.014991042,0.013974485,0.014577973,0.0141950855,9.0,7.8333335,10.666667,10.333333,8.833333,5.4962864,5.564875,5.694486,5.9348884,6.156613,6.3918076
WAAPIL0001,10.0,9.0,6.0,6.0,4.0,4.0,16.5,18.25,22.5,24.5,22.75,22.75,28.428469,0.03795508,0.03422727,0.028366616,0.02257813,0.01956097,0.017984927,6.3500004,6.625,7.0,7.2749996,7.2749996,0.023091836,0.022219941,0.020415423,0.019635316,0.020189714,0.019287897,9.75,10.75,9.75,10.0,8.75,5.3719473,5.377404,5.4504333,5.527048,5.6828537,5.8293867
WAAPIL0002,7.25,7.0,4.75,3.0,2.75,3.0,18.75,19.75,21.25,25.25,23.0,12.0,16.30483,0.046257883,0.041277044,0.034970354,0.026853092,0.022917997,0.020515881,8.025,7.9,7.925,8.05,7.3250003,0.029883822,0.02887584,0.026492827,0.024682714,0.024838816,0.024461627,10.5,10.5,9.75,9.75,6.0,5.696035,5.7224374,5.8268805,5.999556,6.2052646,6.341741
