"","window","QDACYP0020.adjusted.R2","window","NSTSYB0006.adjusted.R2","window","NTAFIN0015.adjusted.R2","window","SATFLB0020.adjusted.R2","window","SATFLB0003.adjusted.R2","window","WAACAR0002.adjusted.R2","window","NSANAN0002.adjusted.R2","window","NSACOP0001.adjusted.R2","window","NSAMDD0011.adjusted.R2","window","QDACHC0003.adjusted.R2","window","NSAMUL0003.adjusted.R2","window","NTAGFU0034.adjusted.R2","window","WAAGAS0001.adjusted.R2","window","NSANSS0002.adjusted.R2","window","QDAMUL0003.adjusted.R2","window","NSABBS0001.adjusted.R2","window","QDAGUP0006.adjusted.R2","window","NSTSYB0003.adjusted.R2","window","WAAPIL0023.adjusted.R2","window","SATFLB0022.adjusted.R2","window","QDAMGD0025.adjusted.R2","window","NSANAN0001.adjusted.R2","window","NTAGFU0030.adjusted.R2","window","QDASEQ0004.adjusted.R2","window","QDAMUL0002.adjusted.R2","window","SAAFLB0008.adjusted.R2","window","TCATCH0004.adjusted.R2","window","NTAFIN0003.adjusted.R2","window","QDABBN0002.adjusted.R2","window","NSAMDD0020.adjusted.R2","window","WAACOO0024.adjusted.R2","window","SAAEYB0028.adjusted.R2","window","WAACOO0029.adjusted.R2","window","SAAKAN0009.adjusted.R2","window","SAASTP0023.adjusted.R2","window","SAASTP0034.adjusted.R2","window","SASMDD0009.adjusted.R2","window","WAACOO0016.adjusted.R2","window","WAACOO0026.adjusted.R2","window","SAAEYB0021.adjusted.R2","window","WAANUL0003.adjusted.R2","window","SAAEYB0001.adjusted.R2","window","NSTSYB0005.adjusted.R2","window","NTAFIN0018.adjusted.R2","window","WAAPIL0010.adjusted.R2","window","QDAGUP0021.adjusted.R2","window","QDABBS0010.adjusted.R2","window","QDACYP0018.adjusted.R2","window","SAAFLB0005.adjusted.R2","window","WAACOO0007.adjusted.R2","window","SAASTP0033.adjusted.R2","window","SATFLB0023.adjusted.R2","window","WAAGES0001.adjusted.R2","window","NSABHC0011.adjusted.R2","window","NSAMDD0028.adjusted.R2","window","SASMDD0014.adjusted.R2","window","WAALSD0002.adjusted.R2","window","WAACAR0004.adjusted.R2","window","SAAGAW0008.adjusted.R2","window","WAACOO0027.adjusted.R2","window","WAANOK0006.adjusted.R2","window","NTTDMR0003.adjusted.R2","window","NTASTU0004.adjusted.R2","window","TCATNM0003.adjusted.R2","window","QDASSD0015.adjusted.R2","window","QDACYP0006.adjusted.R2","window","QDAGUP0009.adjusted.R2","window","SAAFLB0003.adjusted.R2","window","WAAPIL0031.adjusted.R2","window","QDAMGD0023.adjusted.R2","window","TCATNM0001.adjusted.R2","window","NTADAC0001.adjusted.R2","window","SASMDD0005.adjusted.R2","window","WAAAVW0006.adjusted.R2","window","NSAMDD0001.adjusted.R2","window","NTAFIN0006.adjusted.R2","window","SAAEYB0029.adjusted.R2","window","NTAGFU0020.adjusted.R2","window","WAAPIL0024.adjusted.R2","window","SATFLB0019.adjusted.R2","window","QDABBS0002.adjusted.R2","window","QDAGUP0019.adjusted.R2","window","QDAEIU0005.adjusted.R2","window","QDACYP0022.adjusted.R2","window","VCAAUA0012.adjusted.R2","window","QDAMGD0002.adjusted.R2","window","QDAMGD0024.adjusted.R2","window","NTAGFU0014.adjusted.R2","window","NTADMR0001.adjusted.R2","window","WAACOO0030.adjusted.R2"
"128",636,0.0592957143961775,636,0.00161845609876365,636,0.281000730176293,636,0.328147652174774,636,0.0123589965305934,636,0.162427686704274,636,0.167064790507547,636,0.15101526965752,636,0.105306229284818,636,0.186379792949265,636,0.314827766636441,636,0.160423202150833,636,0.0561956746059374,636,0.100107162051636,636,0.332078594086403,636,0.196548799121681,636,0.299718197945772,636,-0.00135675272271141,636,0.174382788633296,636,0.362954359831173,636,0.213911488095243,636,0.0724446300053916,636,0.0381054548302782,636,0.0440668841625064,636,0.26031206476628,636,0.110137845721435,636,-2.62675448543526e-05,636,0.218125318690969,636,0.215004858406954,636,0.173259649685802,636,0.04804827847842,636,-0.00144079974415878,636,0.0252181561619664,636,0.0306942503421922,636,0.181433302136703,636,0.151608977871813,636,0.0901360755586248,636,0.195567638412172,636,0.0127910614402943,636,0.0309168060964322,636,0.10187990875859,636,0.0373959668639917,636,0.100002170569542,636,0.196250169722371,636,0.269503043725564,636,0.00266959099047015,636,0.0173748494986731,636,0.00110644747341626,636,0.0184846715534847,636,-0.0011596581781721,636,0.103940615115616,636,0.429792392891635,636,0.203624472660532,636,0.256968682348961,636,0.102018684386406,636,0.0628859980189607,636,0.180698233340617,636,0.157068875703518,636,0.0643632099080569,636,0.0910953053063891,636,0.00884379354513587,636,0.118644357584164,636,0.00720336306194069,636,0.0160348845530625,636,0.0711886771705478,636,0.0545220716027179,636,0.0527631606804999,636,0.00836841230464669,636,0.274159034152411,636,0.17822725978085,636,0.00975972919723023,636,0.0164247622870874,636,0.0798018697775049,636,0.0966428796193428,636,0.0696380627911736,636,0.0210062733414226,636,0.171038688460818,636,0.099585603758194,636,0.128778073541378,636,0.486739965599188,636,0.0281708713016496,636,0.0181400867263481,636,0.0730096355551019,636,0.129392615363732,636,0.0205027231170852,636,0.172026927106294,636,0.0412701165913385,636,0.0859922503426914,636,0.480722561155687,636,0.118301522706802
"129",641,0.0526694276315333,641,0.00179763806131761,641,0.278209641722201,641,0.327393872038126,641,0.0126132140552245,641,0.160905168105955,641,0.162950356789117,641,0.149482236350248,641,0.107464914889592,641,0.183513385747079,641,0.310671325211163,641,0.151192458563196,641,0.0562631878727933,641,0.101685620772896,641,0.326963280055104,641,0.197191523824157,641,0.284161422934202,641,-0.00148317208204141,641,0.170283232874882,641,0.362019132017667,641,0.210408064414404,641,0.0713650202289163,641,0.0309457425650498,641,0.0396963778508647,641,0.254171351987589,641,0.10880045271185,641,-0.000104818067087953,641,0.216204740290005,641,0.210196560363948,641,0.172635493485762,641,0.0467128545257319,641,-0.00138328613832162,641,0.0240568733227751,641,0.0341053056363408,641,0.180152434877256,641,0.150157600711016,641,0.09133872677918,641,0.191740237274243,641,0.0117520723740372,641,0.0324473045859667,641,0.0984259749915798,641,0.0354935753870765,641,0.106271997450306,641,0.194147168930347,641,0.260850774346549,641,0.000959068221137782,641,0.0167982366992571,641,0.000254554271346352,641,0.0178147938956023,641,-0.00114176411788258,641,0.102877304400858,641,0.427825236248447,641,0.203188509188466,641,0.255970979473846,641,0.100430135747179,641,0.0646820604490668,641,0.179370892946491,641,0.152931110945433,641,0.0643857880395564,641,0.0891636899039174,641,0.00651393664875244,641,0.113264373171294,641,0.00462373442324149,641,0.0151253477751209,641,0.0692922188917898,641,0.0417415158909986,641,0.046719891182587,641,0.00724684022443811,641,0.271237618521318,641,0.170466019331367,641,0.00891310656343947,641,0.0205728973848601,641,0.0811142675907176,641,0.0920095483379356,641,0.0683524994765254,641,0.0202793332328598,641,0.169272266775883,641,0.0867398750863165,641,0.126338881020847,641,0.482664711948434,641,0.0263288448748316,641,0.0217131536447241,641,0.0646897633554204,641,0.117435437119032,641,0.0220041670760901,641,0.1657097299871,641,0.0397905915609346,641,0.0789379065559079,641,0.469390571673676,641,0.113813541777037
"130",646,0.0457285853832239,646,0.00191090406423422,646,0.272018588105311,646,0.324798015941119,646,0.0137672041584885,646,0.158230080932934,646,0.158388959025928,646,0.149769139566114,646,0.107724211548012,646,0.182712702015921,646,0.307090633481622,646,0.142709691111681,646,0.0559316358855623,646,0.102151284451269,646,0.32100836285767,646,0.196139527064259,646,0.268681409031613,646,-0.0015237760729705,646,0.165580072129511,646,0.359410659292879,646,0.204536875857926,646,0.0706813070870932,646,0.0240661450514376,646,0.0381445038005519,646,0.248230420569038,646,0.108041639800495,646,-4.68008832621436e-05,646,0.216596458416002,646,0.205526652537612,646,0.171201639039235,646,0.0445179622199841,646,-0.00142064788001006,646,0.0232867148795237,646,0.0349521503670429,646,0.174828292994017,646,0.148412259558686,646,0.0922532447308373,646,0.192633900990865,646,0.0112273525460552,646,0.0332735380616873,646,0.0955801054056707,646,0.0337659032596123,646,0.107985353998379,646,0.190724683075254,646,0.253130270990904,646,-8.89658461074028e-05,646,0.0160965481965077,646,-0.000731841444874259,646,0.0169338001088496,646,-0.00105737365529235,646,0.102144750221605,646,0.422829352619235,646,0.201059438243809,646,0.257102500502865,646,0.0982920420706362,646,0.063949664764045,646,0.176653788964894,646,0.147444761060285,646,0.0626906662105188,646,0.0883800028061766,646,0.00505578267804774,646,0.107982104414976,646,0.00293250668518563,646,0.0139458993564103,646,0.0667212062405119,646,0.0317049515390417,646,0.0419862252765845,646,0.00653911490211256,646,0.26379926043567,646,0.165316723493714,646,0.00784458029291812,646,0.0251931816855857,646,0.0814343227998425,646,0.0874540836475457,646,0.0685253277873303,646,0.0194410276215421,646,0.168360828691243,646,0.0771843926671842,646,0.122683839482291,646,0.479381754145507,646,0.0256121314778768,646,0.0257728061336137,646,0.0569292898771719,646,0.103435535876987,646,0.0219094658396408,646,0.162271282992565,646,0.038355228601501,646,0.0724693634825015,646,0.460459883899652,646,0.111290669408933
"131",651,0.0389688100617738,651,0.00220632022344736,651,0.268192141525233,651,0.324073011865153,651,0.013883059800463,651,0.156112931465935,651,0.154852522562109,651,0.149079027495583,651,0.107715906423319,651,0.176202044756937,651,0.302257732409723,651,0.134246552027629,651,0.0554789464983967,651,0.100428620253639,651,0.310379530651922,651,0.1949926379386,651,0.251572130749602,651,-0.00156193418699146,651,0.161811970223415,651,0.358872219303399,651,0.200844951937227,651,0.069872919867692,651,0.0178851995195557,651,0.0362740316918365,651,0.238789913479907,651,0.109296232719895,651,-0.000323312336939274,651,0.222510858401154,651,0.199782663748688,651,0.169700318807625,651,0.0420510520710565,651,-0.00141730118396399,651,0.0213875070408189,651,0.0372716688847564,651,0.170967207856778,651,0.143699975901084,651,0.0924036560100421,651,0.189750418851374,651,0.00982019812726798,651,0.0345740817996827,651,0.0919459387290972,651,0.0316593220480859,651,0.10970705923201,651,0.187574388546883,651,0.244002375017348,651,-0.000542432551534855,651,0.0154522237453933,651,-0.00107563774272967,651,0.0168854937452244,651,-0.0012846089120615,651,0.0990611770183545,651,0.419757087176901,651,0.197601614135834,651,0.25592505250283,651,0.0964142909167987,651,0.0634765721754269,651,0.175083705245545,651,0.14459444323362,651,0.060939391981804,651,0.0860743300914039,651,0.0030474458487334,651,0.102257677824177,651,0.00137139113592166,651,0.0129872564507362,651,0.0650494617965732,651,0.0235155086127823,651,0.0372178466708705,651,0.00588601467147032,651,0.259092726602933,651,0.157748830567707,651,0.00725323723715732,651,0.0299900656855041,651,0.0807017599089618,651,0.0823463853536878,651,0.067971627586718,651,0.0186314019893263,651,0.171668420434031,651,0.0664328481534663,651,0.117503574026073,651,0.478236196815213,651,0.025061161143527,651,0.0296165674064613,651,0.0492233001043233,651,0.0906143016939458,651,0.021744523956016,651,0.158166422767116,651,0.03682184167179,651,0.06696749728169,651,0.450430893165127,651,0.109790471305785
"132",656,0.0322103668430658,656,0.00332637326836238,656,0.265620037249907,656,0.322767034656085,656,0.0145119842472411,656,0.152945483480211,656,0.152010919722345,656,0.150228651616896,656,0.109662003008022,656,0.173390729948004,656,0.297934104313171,656,0.125991290989794,656,0.0551034560432753,656,0.100931455730981,656,0.306158568934497,656,0.193482487789771,656,0.238909806199554,656,-0.00162038636602202,656,0.15664565011203,656,0.357430539320628,656,0.197854453012304,656,0.0693742311026214,656,0.0125721109274654,656,0.0342155582402709,656,0.234108679966082,656,0.110624297504694,656,-0.00040369874026025,656,0.220402567748417,656,0.194449155474147,656,0.170094818355636,656,0.0399993167390332,656,-0.00134437879797766,656,0.0209487245886665,656,0.039085558551943,656,0.170091596324149,656,0.139668564550632,656,0.0941172955184075,656,0.186043735361249,656,0.00948673472646122,656,0.0355141636637006,656,0.0882394246971687,656,0.0309519036542523,656,0.115473231901864,656,0.184933661534729,656,0.235739674425588,656,-0.000692666127137809,656,0.0147964904771242,656,-0.0012426653531401,656,0.0171603130154496,656,-0.00130550861442136,656,0.0961034924309284,656,0.417992367813406,656,0.199537004634282,656,0.254426640590748,656,0.0948895809583007,656,0.0648076416177239,656,0.172929284736661,656,0.140164852207011,656,0.0611048240391652,656,0.08587979701738,656,0.00194556372681298,656,0.0964011297797492,656,0.000521304778209108,656,0.0125395262924711,656,0.0637336117029708,656,0.0165435321019889,656,0.0328197192718214,656,0.0054453868311114,656,0.255533930487522,656,0.152954589583342,656,0.00725189187040642,656,0.03472858230608,656,0.0821957883456684,656,0.0781926485733195,656,0.0663315653276716,656,0.0181621075821961,656,0.171091607050791,656,0.0566517930121033,656,0.11286074674572,656,0.475093713855783,656,0.0237849202598704,656,0.0333899071719806,656,0.0431382231562182,656,0.0771313936094,656,0.0212865792800483,656,0.15448877274772,656,0.0357657132814592,656,0.0619763964651086,656,0.437747696629024,656,0.106338869864688
"133",661,0.0255461354419377,661,0.00383308903313018,661,0.259639157515331,661,0.318807462864994,661,0.0148442603164828,661,0.152548973382156,661,0.150029445743635,661,0.146141808081045,661,0.109492626130719,661,0.172727359594439,661,0.29238495622146,661,0.121062151080911,661,0.0528902296387009,661,0.100105538623499,661,0.29933565670557,661,0.190892092015794,661,0.227392298752117,661,-0.00164091528661481,661,0.149041765734213,661,0.35559590195768,661,0.193264301555072,661,0.0691517257661339,661,0.00914596862989603,661,0.0328187050779243,661,0.227359316739818,661,0.110448576269823,661,-0.00076823248180391,661,0.217231434917158,661,0.19097782276987,661,0.167816637637992,661,0.037989006946859,661,-0.00120043873179299,661,0.0187768712014134,661,0.0435580630073882,661,0.166753120916991,661,0.137287981235918,661,0.0929094611960465,661,0.183266556388443,661,0.0080538958783376,661,0.038146429638501,661,0.0857316953154305,661,0.0306580001429039,661,0.115246127962187,661,0.181274745678546,661,0.228027912247497,661,-0.000513142802851307,661,0.014638143586361,661,-0.00121387572922393,661,0.017026588551337,661,-0.00126425758709559,661,0.094411818743535,661,0.414565105172991,661,0.19795936290792,661,0.252334966030704,661,0.094360204053329,661,0.0638896266972453,661,0.170048551913575,661,0.136356932062016,661,0.0595954967390016,661,0.0823839823505254,661,0.00110264865725362,661,0.0910429502245448,661,-1.70006010522528e-05,661,0.0121636596371615,661,0.0620811892381385,661,0.0106113459907866,661,0.0295813339215266,661,0.00593791317806702,661,0.248067656889947,661,0.14725768117637,661,0.00769785884671148,661,0.0373807037292412,661,0.0807543216766053,661,0.0741897413432684,661,0.0662270905293771,661,0.0178557008015771,661,0.172522779750681,661,0.0488998118149957,661,0.109164955646883,661,0.469995615170924,661,0.0236816609311955,661,0.0372305065514459,661,0.0379225836423673,661,0.0654733753164636,661,0.0203608886843069,661,0.152129322946666,661,0.0344618280480177,661,0.0572217727463311,661,0.430709301725135,661,0.105864466864442
"134",666,0.0215766017965218,666,0.0040167377272774,666,0.256341071805217,666,0.318654542310793,666,0.0149998648842905,666,0.150245533375693,666,0.145705820676257,666,0.14419715718168,666,0.107165501191942,666,0.167418238815257,666,0.287744182215741,666,0.114135948598094,666,0.0531367209267753,666,0.098478510277445,666,0.294134678310661,666,0.189342023091889,666,0.212732965207241,666,-0.00164283573068635,666,0.144452802915039,666,0.354018654226996,666,0.187902920944736,666,0.0680323082512747,666,0.00622260227011762,666,0.0317618401396553,666,0.222091574041909,666,0.111476419937602,666,-0.000834898149634,666,0.212833099763472,666,0.187748223160661,666,0.165055917712232,666,0.0356976754711785,666,-0.00116721867592884,666,0.0170086289199058,666,0.0465800200848371,666,0.164039048607524,666,0.134202405928595,666,0.0921326980895439,666,0.181752473919419,666,0.00685345987779784,666,0.0397193839007791,666,0.0835593650447906,666,0.0312309889537643,666,0.117838655095758,666,0.17988197055048,666,0.220448670611518,666,-0.000230660424198392,666,0.0150317513099339,666,-0.00105800166541936,666,0.0187319927061591,666,-0.00137593624261467,666,0.0911683035357216,666,0.410721921901214,666,0.198289240254246,666,0.248133042175418,666,0.0923628925448875,666,0.0625408867049114,666,0.169004589986922,666,0.132650949596105,666,0.0604728099881277,666,0.0787549432828744,666,0.000632565016270958,666,0.0874434838922297,666,-0.000467688536180733,666,0.0120493272416182,666,0.0605623162183759,666,0.00650901961695294,666,0.0262830563473432,666,0.00608574354418523,666,0.243244531080547,666,0.141812794244185,666,0.00832676211951655,666,0.0407515753916218,666,0.0786128701712931,666,0.0703553595204732,666,0.0655314596024205,666,0.0175401068948319,666,0.174230215850977,666,0.0419438237154012,666,0.106845842434296,666,0.466403738973873,666,0.0238794204785756,666,0.0418590053705922,666,0.0326400694120691,666,0.05413707752178,666,0.0207253726519154,666,0.147515787344669,666,0.0328549211083357,666,0.0533675560377467,666,0.422699255725487,666,0.104367373747167
"135",671,0.0172730572347757,671,0.00470053831676831,671,0.253569301773549,671,0.317264915527319,671,0.0136303673224493,671,0.148523470269454,671,0.143021290210293,671,0.144083620813952,671,0.108289482769286,671,0.164940858318895,671,0.283952708295733,671,0.110238223987905,671,0.0531199546460388,671,0.0964907015291268,671,0.28946789961357,671,0.187289544721357,671,0.203010278289567,671,-0.00161025116609692,671,0.139301841918954,671,0.35244947908346,671,0.185841895065386,671,0.0678550789621828,671,0.0040242471537103,671,0.0315704116777178,671,0.217461063893795,671,0.113098180188178,671,-0.00109435251505885,671,0.208272006601853,671,0.181362094038853,671,0.166047595252837,671,0.0332412505497057,671,-0.000911845579339099,671,0.0156984653225074,671,0.049185869121849,671,0.164867119087267,671,0.129485217090304,671,0.0919041049273541,671,0.178316102325232,671,0.00595828881051175,671,0.0413114656653228,671,0.0802086734289499,671,0.0291208552491635,671,0.123602399687174,671,0.179982338253551,671,0.213638204407446,671,0.000227608103493759,671,0.0147743918950168,671,-0.000797042156001959,671,0.0190672586426726,671,-0.00138405493377913,671,0.0870591703008891,671,0.408714974855394,671,0.199017547148081,671,0.243519813732962,671,0.0899578479165565,671,0.0625222390562317,671,0.165796320440921,671,0.128530828132482,671,0.0596346213186686,671,0.0774977403759846,671,0.000201398322245194,671,0.0846188993662358,671,-0.000612123286488186,671,0.012321606678195,671,0.0589967666073229,671,0.00353868509925537,671,0.0233988809737546,671,0.00531321443045241,671,0.238144608077364,671,0.13596929737572,671,0.0079000026853896,671,0.0427518769167636,671,0.0793964542380153,671,0.0661564364374123,671,0.0648685806938913,671,0.0174160889611463,671,0.173705817409549,671,0.0349534135592899,671,0.102811061925385,671,0.464371712279054,671,0.0236690329825062,671,0.0458292488519974,671,0.0290732665585943,671,0.0458321272825086,671,0.0213924334798082,671,0.144813041824265,671,0.0315140972186162,671,0.0495096961250164,671,0.41308617060125,671,0.103304355450559
"136",676,0.0130994626556307,676,0.00530531247487998,676,0.246602788504031,676,0.314422857477004,676,0.0151096182713779,676,0.148508970448832,676,0.140104153795894,676,0.14224581968083,676,0.109654166346243,676,0.161901633162691,676,0.280137522660321,676,0.107164269961362,676,0.051744026908458,676,0.0949686564157821,676,0.281877074022593,676,0.182617847890809,676,0.193278925700241,676,-0.00162507286833313,676,0.133062090638463,676,0.349011807464941,676,0.181474899384841,676,0.0676810426371728,676,0.00246372537998907,676,0.0310621214684953,676,0.20925699759074,676,0.113007443512888,676,-0.0012042146276261,676,0.205837484174632,676,0.178120442448318,676,0.162874191057383,676,0.0307491665993921,676,-0.000871545475222613,676,0.0145149836659092,676,0.0521956149372934,676,0.160180939114238,676,0.127122674080976,676,0.092460992607477,676,0.176284485951202,676,0.00520707670737319,676,0.04439979327159,676,0.0787975150671583,676,0.0307852653513249,676,0.123912448912277,676,0.177258363269456,676,0.206288712786619,676,0.000579817605223076,676,0.0151017574360272,676,-0.000375746363041829,676,0.0187308680450545,676,-0.00137377248446868,676,0.0847845740847392,676,0.404865002186856,676,0.205202149548989,676,0.243516481444072,676,0.0877040064955643,676,0.0642288310062299,676,0.163793494696613,676,0.126838534965759,676,0.0596787139736494,676,0.0739722518552586,676,-0.000158674031848438,676,0.0801746395311447,676,-0.000617945476413473,676,0.012550020592625,676,0.0579544508396256,676,0.00141647261332378,676,0.0204057948641033,676,0.00700708115158843,676,0.232501513828283,676,0.129652106902942,676,0.007532574173155,676,0.0434540575654377,676,0.0803227081690548,676,0.0650052278727101,676,0.0634429885700801,676,0.0173411956054094,676,0.174027140855751,676,0.0300887104725435,676,0.100841597610366,676,0.458837881797638,676,0.0245529565851701,676,0.0487770804843853,676,0.0254077971611754,676,0.0377174861714002,676,0.0211054276924917,676,0.141697541753089,676,0.0303865142944395,676,0.047210914959626,676,0.404874557019519,676,0.103153419791779
"137",681,0.0103582985785332,681,0.00688260240438487,681,0.242952399115198,681,0.312491791066384,681,0.0149784627746563,681,0.146092585314137,681,0.136009778629037,681,0.140093158801802,681,0.110706929926701,681,0.158806740836442,681,0.274483210691197,681,0.104885929667795,681,0.0515770001306324,681,0.0934101445701977,681,0.278434639931372,681,0.181437093564762,681,0.182178525382268,681,-0.00155893928398187,681,0.129766706377433,681,0.347962909494211,681,0.180061944161306,681,0.0669819880580416,681,0.00116014151517962,681,0.0302657664828333,681,0.204325765458197,681,0.113534178016864,681,-0.00124906427493721,681,0.205717486949822,681,0.173397711443757,681,0.161627930441413,681,0.0287545893484542,681,-0.000811774082796646,681,0.0129884223840888,681,0.0579278351942824,681,0.156314306390701,681,0.124847926801715,681,0.091428155294035,681,0.177937900496628,681,0.00427873481230101,681,0.0492403864771748,681,0.0763638823590074,681,0.0317848572523584,681,0.127572539777966,681,0.175239388246664,681,0.20092300173243,681,0.000876188307269432,681,0.0157138638770732,681,1.88977059425444e-05,681,0.0190446499133077,681,-0.0013707598743633,681,0.0830289000645927,681,0.404194683666296,681,0.207255159201706,681,0.242538698603116,681,0.0863679526523505,681,0.0635974750901513,681,0.162847611805168,681,0.123809748088392,681,0.0589695620551064,681,0.0706022403962842,681,-0.000337864571449131,681,0.078125554842158,681,-0.000676364303633159,681,0.0138819801114419,681,0.0577274563042532,681,0.000144968809755786,681,0.0182596721517965,681,0.00747558915232793,681,0.229655275185815,681,0.126395458344479,681,0.00802139261617807,681,0.0437068627370909,681,0.0785741363803248,681,0.0634171686098074,681,0.0631915652679195,681,0.0173047845826493,681,0.176272052049955,681,0.0260001079146452,681,0.0997288668783578,681,0.456035475079996,681,0.0253234203943444,681,0.0528094474732484,681,0.0222377626173014,681,0.0319861821228486,681,0.0216734726249376,681,0.137903651488479,681,0.0293303348004971,681,0.0445110385821368,681,0.395259599136056,681,0.0982784192856948
